demand_00,demand_01,demand_02,demand_03,demand_04,demand_05,demand_06,demand_07,demand_08,demand_09,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,inflow_00,inflow_01,inflow_02,inflow_03,inflow_04,inflow_05,inflow_06,inflow_07,inflow_08,inflow_09,inflow_10,inflow_11,inflow_12,inflow_13,inflow_14,inflow_15,inflow_16,inflow_17,inflow_18,inflow_19,node,pos_00,pos_01,supply_00,supply_01,supply_02,supply_03,supply_04,supply_05,supply_06,supply_07,supply_08,supply_09,supply_10,supply_11,supply_12,supply_13,supply_14,supply_15,supply_16,supply_17,supply_18,supply_19
,,,,,,,,,,,,,,,,,,,,-278799,0,0,12600,5,-11949,0,4828399,0,0,242864,162959,0,-1732,0,-520479,0,-6344,-37848431,-19947,690,651496,6635465,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1153921,0,-64648147,0,0,592080,0,0,-171838,-379863,0,0,0,0,0,2769423,0,2745,427575,2020,691,636027,6638465,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,11283511,0,13,0,0,0,0,0,28639,3578593,0,0,0,-283408,0,0,0,59766,692,623296,6640658,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-2666938,28607,0,-632815,0,0,-107874,-339481,0,0,4776,280915,0,0,0,0,0,1758,693,609611,6645563,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-50417,0,-395537,0,0,0,0,0,-1976757,0,-305651,0,0,0,0,391712,-7382,694,603542,6646227,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,13003952,0,0,0,0,0,-133536,0,0,0,0,159024,0,0,0,-33749,-3736514,2213,695,597456,6645753,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-107979375,-190848,0,3579303,0,-5452748,0,0,0,0,-231303,3283279,0,0,0,0,-81233271,0,696,589691,6644223,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,7848370,0,0,0,0,484942,120454,2527308,0,2784856,-10816,0,10841,-140233,0,0,0,0,-1186445,-1991,697,668181,6589289,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,15940864,0,0,59103,6,529932,591146,0,25072,0,36048,-74362,0,0,0,-339287,0,0,5460346,0,698,667775,6590278,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-6389903,0,0,4579,5,359865,0,0,131722,-11126387,0,528289,0,-64864,0,-795586,0,-7567,3411040,0,699,667293,6591402,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-3585620,0,0,0,-3,8151685,0,-586640,0,8557162,26309,0,0,-90392,0,114871,0,10534,1919007,0,700,666342,6593076,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,89979903,7724,5,0,-1117234,2293173,0,0,-13550,255696,0,409737,0,-506241,0,-9814,-2703480,-9140,701,665733,6594848,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-8149906,0,-21265376,34319,0,199295,0,-4496181,-264536,-3075002,97162,-62209,0,-451614,0,-461057,0,6759,948037,-314,702,665141,6596623,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-2602447,0,4608026,-15064,0,428955,-193231,-145125,0,-3810326,-39767,-143183,20791,4589,0,-546754,0,0,0,0,703,664013,6601588,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1084077,0,104169,0,0,487490,0,-167669,0,4116504,0,0,0,-11894,704,663677,6604933,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,663500,6607000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-352101,0,0,-38969,12,851794,651646,-5987,62033,0,0,-539143,-4835,0,0,-338547,0,-18614,-1125946,0,706,662607,6608649,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-4112574,0,276739184,0,0,15252293,-5194312,3276398,171723,3772683,196244,0,0,733156,0,0,0,5163,35063726,0,707,661774,6611469,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-48945,-1,526270,0,0,0,-1578176,8960,0,0,0,0,403563,0,3054,0,-42160,708,661368,6613430,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-8181016,0,0,-307280,0,181050,-14618787,0,0,0,-193547,-3814187,5214,-1820773,0,0,0,0,40703974,-82682,709,647517,6640719,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1632188,0,-82709893,0,0,453555,11055828,0,0,-3128780,49027,0,-169413,-16098,0,911601,0,0,-60177222,154916,710,648462,6644534,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-337953,0,0,-222915,0,0,8699344,0,36133,2962224,184853,226158,0,363237,0,-705772,0,0,0,-8028,711,651119,6649635,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,42286044,0,-50841245,-291817,0,0,0,0,0,0,30021,2634987,0,2718020,0,0,0,7734,0,0,712,652177,6657351,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-10489917,-597049,-3,-22553039,7905379,0,92169,0,-5489,3476610,173977,-2760214,0,-1205748,0,-376,0,0,713,651939,6659735,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-8396106,0,-4648838,-18133,-8,-9289735,3519833,0,-476458,4056301,-364864,322183,0,0,0,0,0,6406,19266610,0,714,652263,6663405,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,5860,11,-13100290,0,0,0,709425,18753,-266783,0,-3353305,0,3580399,0,2097,0,0,715,652287,6669539,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-11969576,0,0,-586029,0,326267,0,612247,1200204,4738160,20565,-976756,39074,-74909,0,-2441955,0,0,16939042,0,716,649721,6680018,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-519858,0,163574,0,0,1976199,0,619314,0,-542048,3279570,0,0,0,-64879,11412860,-265540,717,645729,6683169,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-21665525,0,0,-107575,7,0,0,0,-909864,0,59841,1367379,0,-945962,0,0,0,-6972,10631456,0,718,642368,6688505,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-2136386,0,-100598612,-345925,0,0,3474651,0,0,-5060296,135041,1544963,0,-1100917,0,-499951,0,0,0,0,719,638685,6692565,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-1216644,0,-9922736,0,0,3972,0,389435,0,-224933,-1864547,0,21862,0,0,0,-37354,720,632235,6698868,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6049546,0,0,-820869,0,0,0,0,-576476,0,0,0,0,8551627,0,-473896,0,0,0,-38402,721,632060,6704013,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-139996306,50465,0,0,0,0,0,10774343,-61607,0,316160,134231,0,0,0,75519,-22948269,28254,722,633057,6707327,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-31777543,0,-290149581,-849249,0,0,0,4194185,0,-5923519,0,0,0,-2938780,0,-641909,0,0,30023255,0,723,633551,6708617,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,57036353,0,0,-131876,3,0,1120463,607328,0,-5106054,-329633,0,1016848,2945920,0,119774,0,0,0,-8905,724,633134,6715739,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-9163573,0,-43699426,2388966,3,19348265,1288049,-9061864,873772,0,17794,199920,0,2163384,0,-2181470,0,-1691,66690897,0,725,631641,6723163,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-45096378,-417399,0,0,0,241376,0,9466182,143108,-3425291,-2967,-2947938,0,0,0,0,11441686,-24418,726,631543,6723639,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,21540139,0,134790637,1438382,-36,0,0,5419124,-9147317,0,165518,-165069,0,-2949,0,0,0,171875,-58285221,0,727,631316,6724768,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,118563860,2146381,0,0,-20115682,-32985,1262303,0,-1036758,-78561,0,644837,0,0,0,0,297832869,-86036,728,627783,6726169,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-532547,6,-67600013,0,-6447873,-1212991,0,-1672080,0,0,-25950,0,0,0,0,-40615843,337020,729,627363,6726219,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-9396347,0,0,0,200,79046662,0,-7987831,9658949,0,13770,1323264,0,3172646,0,0,0,-12160,-143985822,0,730,622562,6725979,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-124625199,-112139,0,0,0,-3274515,0,0,-638298,13186597,-39074,15486348,0,0,0,0,0,0,731,658151,6676593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,247,8609335,0,0,5358657,0,0,-11449481,0,0,0,0,0,-308404,0,0,732,676617,6675264,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-6892857,0,0,784846,-247,0,0,0,-8444916,0,-133739,1164156,169737,-19619083,0,0,0,67758,0,0,733,692654,6675321,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-605949,0,0,0,0,-1046953,0,201355,833778,0,0,0,0,0,0,16819399,71736,734,700193,6662511,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,664059,6611304,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,664813,6614137,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,664738,6615419,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,665004,6615971,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,664791,6616078,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,-4460027,276648,589092,-988967,5444829,0,0,-39755,-1051876,0,1711614,0,-47141,24705365,-37736,740,582684,6650880,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-48580,22,-1736157,0,0,-878539,0,-52181,0,0,1628860,0,2681541,0,236950,-6968224,88903,741,575366,6659821,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,-119,54045030,-15218831,12701147,-3193476,0,0,0,-250868,3822056,0,0,0,0,0,-144032,742,591990,6631411,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-369286,0,12865812,1062592,0,-1383119,1195238,0,-1037163,0,-2993755,0,1176595,0,-75548,22667042,60999,743,648991,6600050,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,-62968,0,-2042233,1341188,0,0,0,0,0,0,0,0,0,-104782,744,645591,6602293,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6819548,0,0,-86059,-5,0,0,0,-515121,0,0,6791557,0,0,0,0,0,0,0,0,745,643031,6606187,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,115827930,1174643,-5,11483732,0,6499416,-1241043,-23471079,3114,6009362,-26854,0,0,0,0,0,0,-20295,746,633723,6610818,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,-1907821,650684,0,-915305,-87167,0,0,0,0,194069,-2858491,10902,747,625984,6612210,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-765580,0,4152688,0,-4045834,2623514,0,0,0,0,-33739,0,0,0,0,0,0,748,617735,6613682,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,-3803964,2506528,0,0,0,-2235363,0,4318560,0,0,0,-118521,0,0,749,608637,6614522,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2826504,0,3114,0,305484,0,0,0,0,0,0,0,750,596928,6615899,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5735692,0,0,0,-4,0,-3455090,0,0,0,0,0,0,0,0,1116758,0,0,0,-7188,751,666612,6585006,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-11690283,0,0,265298,0,-5771083,-1330458,-33068,0,0,0,-168547,0,0,0,-920845,0,0,0,0,752,664563,6586405,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,662769,6588561,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,19990390,0,0,-2197,0,0,0,0,0,0,0,0,0,33739,0,0,0,0,0,4598,754,660733,6590667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-167232,0,0,-146879,-3,66094,7072003,-60597,1181192,0,0,-188148,0,0,0,0,0,0,0,-5927,755,659134,6593781,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-10034399,0,0,0,0,0,0,0,0,0,102812,-1941312,0,0,0,-2028164,0,0,0,-63702,756,655929,6596521,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-63394864,-82525,-315,0,-20590688,0,0,0,0,0,0,0,0,-4244953,0,45383,0,0,757,585559,6582152,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-13071044,0,0,15287689,9440520,0,556324,0,0,893569,422844,-36151,0,0,0,465021,-10161966,0,758,580301,6585752,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,10779721,0,127015059,928,-2,11428461,0,0,205455,0,-1030945,0,201369,-85881,0,0,0,0,0,-41812,759,576073,6588438,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-478840,0,-65122,-448,113,4813016,0,0,894717,0,0,3915,0,0,0,0,0,258759,-37285021,0,760,643349,6561610,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1269598,0,0,952694,193,0,-6202322,0,808240,0,-101854,0,-548214,0,0,0,0,-258960,0,0,761,638984,6562488,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-8157645,0,2372816,-171531,0,5999974,0,0,0,7380806,0,13201,-112111,1178933,0,0,0,52463,0,0,762,633358,6565713,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-13785443,0,0,402728,-28,-32881766,0,0,-607901,-4933686,-94134,0,0,0,0,-173441,0,-148338,0,0,763,623710,6569630,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-17521,0,2677461,-1605678,0,-2185666,-7274355,-110682,877795,0,-982401,0,0,0,0,0,8586,764,619747,6574277,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,14532790,0,0,0,-12,12189295,2884140,0,519764,29394675,0,0,167720,0,0,0,0,0,-21898504,9775,765,616785,6580147,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,21858897,0,0,-799766,27,-4460027,762313,0,-686359,0,196903,-1699334,-121147,-3385848,0,132125,0,59208,37285021,-345,766,615260,6583042,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-20654387,0,0,0,0,6756475,1076836,0,2266400,4060231,235203,0,0,-962474,0,0,0,36514,0,27684,767,608767,6581376,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-14358,0,4905572,3318182,0,-1401933,-27996208,0,821539,206440,4155748,0,0,0,0,-15532161,-67827,768,601963,6579665,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,8243262,0,0,-312076,83,0,0,-6375381,362937,0,0,0,0,0,0,0,0,0,37430665,22231,769,594508,6578785,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,582054,6586100,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,582093,6586133,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,582803,6588118,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,619480,6570019,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,596811,6616343,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,1220980,0,0,0,0,0,0,0,0,364688,0,0,0,0,0,0,0,775,677618,6557882,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-1220980,0,0,0,0,0,6671962,0,0,-364688,0,0,0,0,0,20613892,0,776,678848,6560092,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,8880311,0,0,0,-35,0,0,0,444407,6088954,297694,0,75005,-44036,0,0,0,0,0,6881,777,679149,6562777,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,51,0,0,0,0,1163090,-187033,-1308664,316141,-108272,0,0,0,-30769,0,0,778,679983,6568735,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-7822225,0,0,-808700,0,6879420,0,0,-1451748,0,0,-1640505,-39771,0,0,0,0,153450,-29711501,18316,779,678632,6569613,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,16152883,0,0,0,0,4991961,0,0,515145,-15088299,0,-1406200,0,-33256,0,0,0,-77084,0,-4389,780,677073,6570533,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-4922291,0,0,409334,-55,5968726,0,0,-201781,-10322620,0,0,0,0,0,0,0,-45597,14031430,-4256,781,673424,6572669,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,669935,6532699,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,666805,6541950,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,667991,6547018,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,670634,6551515,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,674467,6555486,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,162123120,0,-25,-15293915,0,0,0,650797,0,0,-393104,-11181,0,0,0,0,0,0,787,562586,6588208,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,1217014,0,-9130580,0,0,0,0,0,-4383996,0,0,0,0,0,0,0,-27940,788,621785,6505271,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-1217014,0,0,0,0,0,5807684,0,0,0,0,0,0,0,0,0,52645,789,615777,6513679,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7888875,0,0,0,-42917590,0,0,0,0,0,0,0,0,0,-52223,790,598299,6525983,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,589965,6542478,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,11915518,0,-2,-612161,0,13827,111376,0,0,0,-166,-56689,0,0,0,-203989,-16874673,-6364,792,574227,6591798,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-5523339,0,0,5811,0,846913,9519441,0,0,0,42437,0,0,783427,0,12673,0,-274435,0,12208,793,571767,6596523,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5276362,0,-9707930,2563,-128,2243157,0,49779,298134,0,-5314,-2667076,-80089,-29039,0,-774431,0,0,-2609628,0,794,591460,6547998,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-4743830,0,18061220,0,37,-2074372,0,-585739,-382507,1331140,0,393331,0,0,0,0,0,-42946,-11483301,130555,795,589338,6552325,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,13005128,0,0,14427,20,7280889,0,464061,228815,0,42092,2225111,0,-6901,0,-242712,0,0,-6080693,10861,796,585915,6559058,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-58608329,0,6,0,0,1041449,286192,0,78735,0,-313758,-99744,0,0,0,0,-16888733,8881,797,583297,6569101,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-24508286,0,0,-236292,0,0,0,0,0,14474564,18135,0,2881,-17985,0,0,0,0,-14491221,14658,798,583078,6573835,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-4795459,0,-7670652,-4292,0,-21489101,-261143,-961732,162627,0,0,71155,0,934498,0,0,0,7894,20971107,0,799,583829,6577931,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,54660129,0,-202119927,1371416,21,-11463543,0,0,0,0,0,0,-145379,1513351,0,0,0,-34031,21490755,-87304,800,536474,6475311,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-6292168,189,41205498,0,-13550296,-1008052,25666662,-446784,10311872,804579,0,0,2662672,0,515702,0,-209061,801,568681,6495702,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,569414,6501564,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,23996473,0,0,6325907,-201,3599164,0,0,0,19507658,-51843,-10252777,-745025,-1875090,0,0,0,0,-58299178,0,803,568543,6502437,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-42197660,0,0,308792,7,15435126,0,4243381,0,0,177611,0,-79188,-227633,0,5338033,0,-19652,0,-165801,804,565308,6496625,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-7533233,0,-91694459,3951744,11,12946226,-2380177,0,0,0,0,0,-21029,0,0,1908947,0,-85294,-73073266,0,805,556408,6488824,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-9538065,0,0,0,0,10136141,0,3055885,0,0,-38111,0,134679,2985834,0,0,0,0,-26509210,0,806,556637,6485560,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-38437096,1293945,0,0,-3129383,0,1531817,0,56338,2328371,0,-4201114,0,0,0,0,66639026,-63780,807,553325,6482344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-831924,41,8965963,6362261,0,0,0,0,0,-114231,-74940,0,6624903,0,31551,16287266,0,808,545842,6477552,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,79563427,1609420,30,7535316,-550618,-5546505,0,5479820,-31465,1159070,0,-981021,0,5371791,0,0,0,0,809,525319,6471487,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-51102332,0,0,-359680,-30,-14186739,0,2847229,-934516,1683348,17936,-4419633,-90769,1124173,0,0,0,53962,-6498802,0,810,516867,6467490,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-156133472,0,0,-1953081,0,0,-9001213,-12359296,0,-21709186,316886,0,-325633,0,0,6500303,0,-88514,0,0,811,492242,6542463,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,-882360,0,13948263,-14981613,0,3995821,-13568683,351137,0,0,0,0,8449903,0,366895,0,0,812,486737,6541344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-246393831,0,363406816,718395,120,0,6589656,0,6848365,0,720047,0,0,-7893235,0,-17400007,0,-525596,97364162,76127,813,477851,6538882,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,138793792,0,-75807645,-336415,0,-61618342,-10300197,-21114395,0,0,0,-4705059,-159691,4775790,0,0,0,124075,0,-218924,814,467926,6531967,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,94699119,0,-324172246,-1068223,125,0,-7570887,-5890930,-3307717,-5141380,-329776,-2808890,0,0,0,-5798264,0,140997,52425720,-172580,815,461584,6526005,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-36303587,0,0,1449032,-106,19777879,6446862,-4513866,1552124,-9750557,536805,0,0,-567626,0,2668925,0,-140630,26573601,0,816,456991,6519527,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0,1219699,131,0,0,0,-1618039,-20196552,0,4061595,-189531,1347957,0,0,0,171472,24586963,355311,817,453776,6514095,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-39163986,0,-66299232,-448045,-391,0,-8110411,4209448,2242941,0,140890,4943137,0,0,0,0,0,0,29757602,-42214,818,449426,6507486,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,-41890841,-1805468,0,82055557,-10751391,0,-723165,-7512996,319330,0,-135135,25042090,0,-6096237,0,-78157,-41297803,0,819,444231,6496706,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-63372569,0,0,-629427,0,19368483,0,-5604115,0,0,-102632,0,0,2131218,0,4596147,0,-78012,8397969,-169408,820,439371,6486125,,,,,,,,,,,,,,,,,,,,
